ID	log2FoldChange	padj	level	Symbol
YSX450	-2.34272312035896	0.0000000723585603234107	groupB UP	NA
YSX451	0.961696633380712	0.0626222775537981	NoDiff	NA
YSX452	-0.60442573385444	0.334729588127434	NoDiff	NA
YSX453	-0.752877279362913	0.183039456018211	NoDiff	NA
YSX454	-1.55561159254425	0.000710561758015279	groupB UP	NA
YSX455	-1.45389373800106	0.00177776227548828	groupB UP	NA
YSX456	0.0563318360544103	0.990538757296411	NoDiff	NA
YSX457	0.509369406673892	0.45966179643811	NoDiff	NA
YSX458	-2.0978829597843	0.00000187940373645376	groupB UP	NA
YSX459	-1.00436197944933	0.0487074190711748	groupB UP	NA
YSX460	0.535771722252592	0.423192145451109	NoDiff	NA
YSX461	-0.453037084649918	0.540720980465704	NoDiff	NA
YSX462	2.16536850181726	0.000000793786231594976	groupA UP	NA
YSX463	1.24574667274811	0.00957086875822633	groupA UP	NA
YSX464	0.595498034069596	0.345645943155778	NoDiff	NA
YSX465	0.0048844495381889	0.999928530830935	NoDiff	NA
YSX466	0.279360782055259	0.79152463488891	NoDiff	NA
YSX467	-0.705906125267626	0.224746146785051	NoDiff	NA
YSX468	0.628017152957251	0.306807912853174	NoDiff	NA
YSX469	1.4802139600857	0.00141058696800574	groupA UP	NA
YSX470	1.08342991008328	0.029704653380954	groupA UP	NA
YSX471	-0.813244256664091	0.13789315499362	NoDiff	NA
YSX472	-1.61887684922359	0.000389322673829871	groupB UP	NA
YSX473	-0.109655699488241	0.964619264015154	NoDiff	NA
YSX474	0.440889370916978	0.558600496397184	NoDiff	NA
YSX475	1.3509939798086	0.00422065558425312	groupA UP	NA
YSX476	-1.31860948453356	0.00546838206343419	groupB UP	NA
YSX477	0.364384592607448	0.671822075725436	NoDiff	NA
YSX478	0.233499835088518	0.849307613971792	NoDiff	NA
YSX479	1.19395526125905	0.0139747418952755	groupA UP	NA
YSX480	-0.0279099721295774	0.997669145453239	NoDiff	NA
YSX481	-0.357298854504253	0.682193057431182	NoDiff	NA
YSX482	-1.14681413611837	0.0194494760307934	groupB UP	NA
YSX483	-0.517420483593623	0.448418066340845	NoDiff	NA
YSX484	-0.362123772578272	0.675135925309923	NoDiff	NA
YSX485	2.35055432578911	0.0000000648144492619697	groupA UP	NA
YSX486	2.44653137569996	0.000000016317906515118	groupA UP	NA
YSX487	-0.166703279484276	0.920119845913895	NoDiff	NA
YSX488	-1.04366743906189	0.0382704743664556	groupB UP	NA
YSX489	-1.97293493407467	0.00000862535224830544	groupB UP	NA
YSX490	0.514671633438029	0.452245454320708	NoDiff	NA
YSX491	-1.09057358373486	0.0283543052120117	groupB UP	NA
YSX492	2.28465932554436	0.000000161828519292683	groupA UP	NA
YSX493	-0.885617572657959	0.0954065353400834	NoDiff	NA
YSX494	0.111106429745722	0.963694221164787	NoDiff	NA
YSX495	3.81027668071067	0.000000000000000000129233590253455	groupA UP	NA
YSX496	-1.10890999794325	0.0251274047219913	groupB UP	NA
YSX497	0.307566624421454	0.753227501279244	NoDiff	NA
YSX498	-1.10689447222516	0.0254658425174929	groupB UP	NA
YSX499	0.34765364882196	0.696231284772005	NoDiff	NA
YSX500	-0.873264535062044	0.101823096950627	NoDiff	NA
YSX501	0.0773031227369236	0.982257470189427	NoDiff	NA
YSX502	-0.296868642156621	0.767960597009371	NoDiff	NA
YSX503	-1.18324224043267	0.0150826301850406	groupB UP	NA
YSX504	0.0112926884238996	0.999618042769737	NoDiff	NA
YSX505	0.991601036059367	0.0525693774986699	NoDiff	NA
YSX506	1.59396745390374	0.000494801650320696	groupA UP	NA
YSX507	-1.37271127092917	0.00353526552807049	groupB UP	NA
YSX508	-0.249610933042319	0.829733303965449	NoDiff	NA
YSX509	1.15942452685555	0.0178266857640495	groupA UP	NA
YSX510	-1.1142223478436	0.024253945460045	groupB UP	NA
YSX511	-2.52850068885039	0.00000000480955016536096	groupB UP	NA
YSX512	-0.935902558513312	0.0725120417750679	NoDiff	NA
YSX513	-0.967239457935565	0.0606482907471413	NoDiff	NA
YSX514	0.0474885923277959	0.99326689484634	NoDiff	NA
YSX515	-0.403736793498034	0.613659821289503	NoDiff	NA
YSX516	0.231496128244633	0.851681487710124	NoDiff	NA
YSX517	-0.422372407926746	0.586000874464296	NoDiff	NA
YSX518	0.374118394695298	0.657509287708625	NoDiff	NA
YSX519	-0.366005774997015	0.669443186941699	NoDiff	NA
YSX520	1.19010144652106	0.0143647239848064	groupA UP	NA
YSX521	-0.737327525257229	0.196197106237835	NoDiff	NA
YSX522	0.290666645439266	0.776389673327794	NoDiff	NA
YSX523	-0.884849568284455	0.0957959546741974	NoDiff	NA
YSX524	0.208006478870832	0.878433180332971	NoDiff	NA
YSX525	-0.0477301724785263	0.993198450467462	NoDiff	NA
YSX526	-1.68452064613859	0.000203322071028466	groupB UP	NA
YSX527	-0.144226556618951	0.939586753191132	NoDiff	NA
YSX528	1.18021366550265	0.0154095419512509	groupA UP	NA
YSX529	0.681399923199504	0.248842270352936	NoDiff	NA
YSX530	0.143247630887551	0.940379202627673	NoDiff	NA
YSX531	-1.19231644371292	0.0141394229802337	groupB UP	NA
YSX532	1.16922865278909	0.0166482106419769	groupA UP	NA
YSX533	0.0792017089453723	0.981383507018346	NoDiff	NA
YSX534	-0.451773752768677	0.54257577270216	NoDiff	NA
YSX535	1.64202821280077	0.000310519744548688	groupA UP	NA
YSX536	-0.769592321599518	0.169603932656523	NoDiff	NA
YSX537	0.303360960757848	0.75904754057035	NoDiff	NA
YSX538	1.28173742118351	0.00728788999806083	groupA UP	NA
YSX539	0.602222795170429	0.3374057392047	NoDiff	NA
YSX540	-0.307022264536836	0.753982798066065	NoDiff	NA
YSX541	-0.418418103422641	0.591866627351348	NoDiff	NA
YSX542	0.355135530046085	0.685350095382099	NoDiff	NA
YSX543	0.513481114599557	0.453906829116599	NoDiff	NA
YSX544	0.01860740032874	0.998963309332211	NoDiff	NA
YSX545	1.31844897225668	0.00547532055779962	groupA UP	NA
YSX546	-0.065831999838153	0.98710085546652	NoDiff	NA
YSX547	-0.700296078317704	0.230120812419847	NoDiff	NA
YSX548	0.537326131521341	0.421082737049808	NoDiff	NA
YSX549	-2.20178232235392	0.000000492955511622566	groupB UP	NA
YSX550	0.391973743798411	0.631110357053767	NoDiff	NA
YSX551	0.496960952423719	0.477182355980461	NoDiff	NA
YSX552	-0.224874715429902	0.85942639071808	NoDiff	NA
YSX553	-1.11714316533188	0.0237849941473815	groupB UP	NA
YSX554	-0.394994603313877	0.626631671888052	NoDiff	NA
YSX555	1.54983034223631	0.000749824558495746	groupA UP	NA
YSX556	-0.743514479798666	0.190885389308977	NoDiff	NA
YSX557	-2.33171211772957	0.0000000844217238086349	groupB UP	NA
YSX558	0.812245442209214	0.138565467711784	NoDiff	NA
YSX559	-0.501310657201351	0.471015351253546	NoDiff	NA
YSX560	-0.510886565952357	0.457535248416475	NoDiff	NA
YSX561	-1.21536404115501	0.011973907671663	groupB UP	NA
YSX562	-0.022558628347222	0.998476658136802	NoDiff	NA
YSX563	0.701239300429707	0.229211281924902	NoDiff	NA
YSX564	-0.587482025589799	0.355605805748136	NoDiff	NA
YSX565	-0.60672794141879	0.331945209809633	NoDiff	NA
YSX566	1.09664021500029	0.0272493167574454	groupA UP	NA
YSX567	-0.247509677080296	0.832333834387226	NoDiff	NA
YSX568	-0.159901713323247	0.926263475378967	NoDiff	NA
YSX569	-0.625778250735075	0.309398860943955	NoDiff	NA
YSX570	0.900434635600238	0.0881348367919889	NoDiff	NA
YSX571	-0.994193629266225	0.05176481502677	NoDiff	NA
YSX572	0.849250385880362	0.11525587093328	NoDiff	NA
YSX573	0.805702288976437	0.143030395638709	NoDiff	NA
YSX574	-0.46760093599122	0.519432315389379	NoDiff	NA
YSX575	0.848420313723343	0.115743458222937	NoDiff	NA
YSX576	0.986769863596017	0.0540963402735989	NoDiff	NA
YSX577	0.57562028851936	0.37061107312595	NoDiff	NA
YSX578	2.02484204541817	0.00000463229417258321	groupA UP	NA
YSX579	-1.96235319122504	0.00000977135069627642	groupB UP	NA
YSX580	-1.16492093063759	0.0171573119217356	groupB UP	NA
YSX581	-1.37651921373083	0.00342611289472814	groupB UP	NA
YSX582	0.167679934469767	0.919220098495302	NoDiff	NA
YSX583	1.58462907915972	0.000540815980477905	groupA UP	NA
YSX584	1.67788895297625	0.000217367945944385	groupA UP	NA
YSX585	0.488296698394955	0.48954277911849	NoDiff	NA
YSX586	0.878673262560324	0.0989733024407262	NoDiff	NA
YSX587	-0.144874874029881	0.93905933404753	NoDiff	NA
YSX588	0.468971760074208	0.517438337822017	NoDiff	NA
YSX589	0.376235477129484	0.654387698047157	NoDiff	NA
YSX590	-0.761040275056481	0.176386951514044	NoDiff	NA
YSX591	-0.293294933750864	0.772828099215235	NoDiff	NA
YSX592	-0.134841264407518	0.94698795664972	NoDiff	NA
YSX593	1.39384581617302	0.00296722794885651	groupA UP	NA
YSX594	-1.03698868969829	0.0398972712529268	groupB UP	NA
YSX595	-2.11433514780366	0.00000152706822834087	groupB UP	NA
YSX596	0.768278218204398	0.170633852755997	NoDiff	NA
YSX597	-0.816160620753485	0.13594407833462	NoDiff	NA
YSX598	-0.436106923160574	0.565663404372062	NoDiff	NA
YSX599	0.904705031282809	0.0861228525236605	NoDiff	NA
YSX600	-0.763086264548317	0.174746864368767	NoDiff	NA
YSX601	-0.341066979637804	0.705757487002009	NoDiff	NA
YSX602	1.50242453423459	0.0011566758990073	groupA UP	NA
YSX603	0.5283077123164	0.433381899092208	NoDiff	NA
YSX604	0.542191355464308	0.414509324856752	NoDiff	NA
YSX605	-0.136673355717877	0.945577810139359	NoDiff	NA
YSX606	-1.13673385330273	0.02083800162761	groupB UP	NA
YSX607	-1.49662715435579	0.00121851878617304	groupB UP	NA
YSX608	-0.223385643556595	0.861146642295023	NoDiff	NA
YSX609	2.00171922777288	0.00000612250437628399	groupA UP	NA
YSX610	0.221703816213622	0.863079927254893	NoDiff	NA
YSX611	0.164372909246388	0.922248976294438	NoDiff	NA
YSX612	0.33262360885001	0.717886916111903	NoDiff	NA
YSX613	-0.385207999091431	0.641130445119426	NoDiff	NA
YSX614	-1.39875402655789	0.00284785665388386	groupB UP	NA
YSX615	2.67574079585182	0.00000000048435100589496	groupA UP	NA
YSX616	-0.423686088681983	0.584052965408978	NoDiff	NA
YSX617	-0.298601511933064	0.765590332650211	NoDiff	NA
YSX618	-1.79234172685298	0.0000661386955102227	groupB UP	NA
YSX619	-0.248008225068098	0.831718081904804	NoDiff	NA
YSX620	-0.247303918374605	0.83258773667987	NoDiff	NA
YSX621	-0.255510378526346	0.822359164380476	NoDiff	NA
YSX622	-1.78693810009257	0.000070084013726049	groupB UP	NA
YSX623	1.78466281602476	0.0000718111141448421	groupA UP	NA
YSX624	1.76358634774588	0.0000898439053881068	groupA UP	NA
YSX625	0.689600221934096	0.240600863257986	NoDiff	NA
YSX626	-1.10074064442392	0.0265236366731568	groupB UP	NA
YSX627	0.714509356897811	0.216667341938863	NoDiff	NA
YSX628	-0.246470316934021	0.833615013943521	NoDiff	NA
YSX629	-0.319786165927205	0.736126614537917	NoDiff	NA
YSX630	1.3626442929547	0.00383926592828173	groupA UP	NA
YSX631	-1.22788258998268	0.0109255354066319	groupB UP	NA
YSX632	-0.511219232750473	0.457069435318165	NoDiff	NA
YSX633	-0.731194999064964	0.201562321704584	NoDiff	NA
YSX634	0.0197520068767907	0.998831922425711	NoDiff	NA
YSX635	-1.57286391470999	0.000604478321561821	groupB UP	NA
YSX636	-0.703333269828288	0.227200607953098	NoDiff	NA
YSX637	0.715932088907665	0.215350400606663	NoDiff	NA
YSX638	0.465214906423109	0.522907295876763	NoDiff	NA
YSX639	-0.973902306404292	0.0583433887656281	NoDiff	NA
YSX640	0.559217730468333	0.391864646750568	NoDiff	NA
YSX641	-2.43263974540567	0.0000000199916107519163	groupB UP	NA
YSX642	-0.340484926702145	0.706596711199566	NoDiff	NA
YSX643	0.713033194850233	0.218039458772601	NoDiff	NA
YSX644	-0.659037386489128	0.272222038531325	NoDiff	NA
YSX645	-0.0364026225664853	0.996038071821716	NoDiff	NA
YSX646	-1.59328630152691	0.000498030204602342	groupB UP	NA
YSX647	0.847792797247769	0.116113114082037	NoDiff	NA
YSX648	-1.85038884866061	0.0000351036923037134	groupB UP	NA
YSX649	-0.323650631690314	0.730663574930715	NoDiff	NA
YSX650	-0.255248112503172	0.82268923685063	NoDiff	NA
YSX651	0.0609212273067499	0.988943231815135	NoDiff	NA
YSX652	-0.823491629018878	0.131135874978417	NoDiff	NA
YSX653	1.82973048483604	0.000044082267150689	groupA UP	NA
YSX654	-1.4299162157815	0.00218693315759155	groupB UP	NA
YSX655	0.254137143004585	0.824085140700815	NoDiff	NA
YSX656	-2.93977369533598	0.00000000000570359009696341	groupB UP	NA
YSX657	0.00241580894347513	0.9999825166613	NoDiff	NA
YSX658	0.509665571261936	0.459246395649386	NoDiff	NA
YSX659	-1.08472000111396	0.0294567862966199	groupB UP	NA
YSX660	0.704832976877566	0.225767761037635	NoDiff	NA
YSX661	0.330976349994212	0.720241632049958	NoDiff	NA
YSX662	0.976327472976372	0.057522566852518	NoDiff	NA
YSX663	-0.843339880398736	0.118762312169116	NoDiff	NA
YSX664	-0.970579904862913	0.0594835337359556	NoDiff	NA
YSX665	-1.77153134864293	0.0000825937577564925	groupB UP	NA
YSX666	-0.322470341645949	0.732334739509329	NoDiff	NA
YSX667	-1.3388007423545	0.00465639905768497	groupB UP	NA
YSX668	0.688156028146055	0.242039307542917	NoDiff	NA
YSX669	0.0712806522505788	0.984894145452614	NoDiff	NA
YSX670	2.18975235927918	0.000000577485576340539	groupA UP	NA
YSX671	-1.15770759930148	0.0180404164707069	groupB UP	NA
YSX672	1.18168806409233	0.015249620734783	groupA UP	NA
YSX673	-0.527368361608178	0.434671268777892	NoDiff	NA
YSX674	-1.45662801131076	0.00173588071666089	groupB UP	NA
YSX675	0.572967370493168	0.37400961842904	NoDiff	NA
YSX676	-1.43337770467221	0.00212295438411625	groupB UP	NA
YSX677	-1.0551850185265	0.0355969785285069	groupB UP	NA
YSX678	-0.733111877421952	0.199874547456349	NoDiff	NA
YSX679	0.210907264251298	0.875241189144154	NoDiff	NA
YSX680	-0.99892072706101	0.0503241932933868	NoDiff	NA
YSX681	1.07785032320562	0.030797373204822	groupA UP	NA
YSX682	-1.19897438250787	0.0134808693452412	groupB UP	NA
YSX683	0.216637035184711	0.868841534857304	NoDiff	NA
YSX684	0.143087029788927	0.940508758875854	NoDiff	NA
YSX685	-1.06575009105298	0.033285866990388	groupB UP	NA
YSX686	-0.428623410701779	0.576736363259838	NoDiff	NA
YSX687	-0.656179476771346	0.275304655645305	NoDiff	NA
YSX688	0.959394326857613	0.0634575406527413	NoDiff	NA
YSX689	1.55605263610222	0.000707646435603923	groupA UP	NA
YSX690	-1.04079643378825	0.0389627738917816	groupB UP	NA
YSX691	0.930572408540247	0.0747056674050415	NoDiff	NA
YSX692	-0.0754459310121911	0.983092588797853	NoDiff	NA
YSX693	-1.96719534905096	0.00000922994811681814	groupB UP	NA
YSX694	-0.755903642645193	0.180552729563355	NoDiff	NA
YSX695	0.461149160506762	0.528840673817814	NoDiff	NA
YSX696	0.145106631047872	0.938870293264064	NoDiff	NA
YSX697	-2.44231132108142	0.0000000173582615902444	groupB UP	NA
YSX698	0.580318685451573	0.36463001801242	NoDiff	NA
YSX699	0.655051998486745	0.276526641481741	NoDiff	NA
YSX700	-0.304508837259419	0.757462560217549	NoDiff	NA
YSX701	-0.707568232617297	0.223169933918116	NoDiff	NA
YSX702	1.97157201447823	0.00000876538985883162	groupA UP	NA
YSX703	-0.0899986806477491	0.976027301624557	NoDiff	NA
YSX704	-0.0140172519319242	0.999411561679803	NoDiff	NA
YSX705	-1.12345693711015	0.0227980577224765	groupB UP	NA
YSX706	-1.34413012337621	0.00446115791261933	groupB UP	NA
YSX707	-1.52315577106209	0.000958530314981492	groupB UP	NA
YSX708	-0.421968210382174	0.586600299174957	NoDiff	NA
YSX709	1.36092446408098	0.00389351913272727	groupA UP	NA
YSX710	1.75379484533487	0.000099608563206215	groupA UP	NA
YSX711	1.56836473435279	0.000630620562723917	groupA UP	NA
YSX712	1.29675556994775	0.00648963803571803	groupA UP	NA
YSX713	-0.237596251443612	0.844411778204183	NoDiff	NA
YSX714	-1.22415013568071	0.0112292276286147	groupB UP	NA
YSX715	-0.327812680140072	0.724752657086372	NoDiff	NA
YSX716	-2.41245027627225	0.0000000267987338325536	groupB UP	NA
YSX717	-0.31379287344339	0.744548208233312	NoDiff	NA
YSX718	1.65987870464572	0.000260258936227982	groupA UP	NA
YSX719	0.130953100607517	0.949924322911702	NoDiff	NA
YSX720	1.09588868268958	0.027384158367577	groupA UP	NA
YSX721	0.489340956943913	0.488047867003103	NoDiff	NA
YSX722	-0.778910295448653	0.162428965185407	NoDiff	NA
YSX723	1.74355935292935	0.000110884241908133	groupA UP	NA
YSX724	-0.0783872853310662	0.981760906663231	NoDiff	NA
YSX725	-0.975553792522548	0.0577833857234057	NoDiff	NA
YSX726	0.0706598247385691	0.985154177630758	NoDiff	NA
YSX727	-1.5185995288232	0.000999164035763491	groupB UP	NA
YSX728	0.863779032791318	0.106975179246098	NoDiff	NA
YSX729	0.501568385364368	0.470650781725328	NoDiff	NA
YSX730	-0.354781329646987	0.685866554080425	NoDiff	NA
YSX731	-0.48842888759119	0.489353467099756	NoDiff	NA
YSX732	0.936293947292698	0.0723530420580472	NoDiff	NA
YSX733	-1.06240838642214	0.0340026197330436	groupB UP	NA
YSX734	-0.983820871704388	0.0550463470255827	NoDiff	NA
YSX735	0.424247877020078	0.583220089805045	NoDiff	NA
YSX736	-0.451313480552634	0.543251821871382	NoDiff	NA
YSX737	0.925084796723901	0.0770197496986838	NoDiff	NA
YSX738	-0.198620809812313	0.888534044319699	NoDiff	NA
YSX739	1.1948510169004	0.0138854471181496	groupA UP	NA
YSX740	0.495544705180151	0.479195960375167	NoDiff	NA
YSX741	-2.24515257409297	0.000000276620896969498	groupB UP	NA
YSX742	-1.33537136041822	0.00478609840003639	groupB UP	NA
YSX743	1.28277520617769	0.00723001554537141	groupA UP	NA
YSX744	0.690795904173712	0.239414148216132	NoDiff	NA
YSX745	-0.967062667858309	0.0607104529263642	NoDiff	NA
YSX746	-1.34579368502011	0.00440175308171152	groupB UP	NA
YSX747	1.03366538931573	0.0407282836238053	groupA UP	NA
YSX748	-0.811776459663054	0.138881988416038	NoDiff	NA
YSX749	1.80172547861817	0.000059782944627807	groupA UP	NA
YSX750	1.77154196037941	0.000082584455413242	groupA UP	NA
YSX751	-1.45469136980239	0.00176544959489072	groupB UP	NA
YSX752	-0.845654312575637	0.117379657147974	NoDiff	NA
YSX753	-1.25047965932418	0.00923804778842596	groupB UP	NA
YSX754	0.667288067904176	0.263442594667611	NoDiff	NA
YSX755	-1.29076968763763	0.00679785091516506	groupB UP	NA
YSX756	-2.03500353846891	0.0000040937688711393	groupB UP	NA
YSX757	2.02134699449252	0.00000483275551323668	groupA UP	NA
YSX758	1.00597348761217	0.0482369908044596	groupA UP	NA
YSX759	0.817123601225002	0.135305050467177	NoDiff	NA
YSX760	-0.663988283577244	0.26693241897668	NoDiff	NA
YSX761	-0.0112812312503971	0.999618817270265	NoDiff	NA
YSX762	0.619677256209794	0.316522516086511	NoDiff	NA
YSX763	-1.2812387419642	0.0073158477556803	groupB UP	NA
YSX764	-0.124261326376048	0.954796801673007	NoDiff	NA
YSX765	0.175741654501771	0.911627716262793	NoDiff	NA
YSX766	1.69277379447271	0.000187033977515293	groupA UP	NA
YSX767	0.642132717206933	0.290763938481256	NoDiff	NA
YSX768	1.28223303234921	0.00726019938716181	groupA UP	NA
YSX769	0.140546973547383	0.942540817418905	NoDiff	NA
YSX770	-1.11250268318057	0.0245337721269983	groupB UP	NA
YSX771	-0.339676971961898	0.707760921603967	NoDiff	NA
YSX772	-1.66476463926247	0.000247897263162967	groupB UP	NA
YSX773	0.928851761720271	0.0754251324262037	NoDiff	NA
YSX774	1.41682683471578	0.00244520133953695	groupA UP	NA
YSX775	-0.0627207776270142	0.988284270889246	NoDiff	NA
YSX776	-0.980902336097871	0.0560000943670285	NoDiff	NA
YSX777	1.08715025123701	0.0289946775414883	groupA UP	NA
YSX778	0.139327026560686	0.943505376432452	NoDiff	NA
YSX779	-0.386272097673785	0.639555657212135	NoDiff	NA
YSX780	1.12358542318002	0.0227783480070986	groupA UP	NA
YSX781	-0.759845657357593	0.177349621612065	NoDiff	NA
YSX782	1.14895910322903	0.0191646621837386	groupA UP	NA
YSX783	-0.84247625893675	0.119281426131147	NoDiff	NA
YSX784	0.391413340392769	0.631940917211732	NoDiff	NA
YSX785	0.891377242318638	0.092525663669997	NoDiff	NA
YSX786	-1.33525871255432	0.00479041376005395	groupB UP	NA
YSX787	0.398123477834933	0.621990495853928	NoDiff	NA
YSX788	-0.111586802948826	0.963385434555958	NoDiff	NA
YSX789	0.675743916642286	0.254630768097158	NoDiff	NA
YSX790	-0.788597935379218	0.155205370402724	NoDiff	NA
YSX791	-0.0869863340574937	0.977587404585637	NoDiff	NA
YSX792	1.38228400775579	0.00326670694930781	groupA UP	NA
YSX793	0.168490163808026	0.918470355557245	NoDiff	NA
YSX794	0.823190948275118	0.13133052844809	NoDiff	NA
YSX795	-0.220894597616442	0.864006464178628	NoDiff	NA
YSX796	-1.02939165471471	0.0418183829723535	groupB UP	NA
YSX797	-0.0109256908471287	0.999642461212351	NoDiff	NA
YSX798	-1.22499115544077	0.0111601505921019	groupB UP	NA
YSX799	-2.59611138844997	0.0000000017034343375743	groupB UP	NA
YSX800	1.16912259199149	0.0166605842552658	groupA UP	NA
YSX801	-1.08690881697743	0.0290403057074547	groupB UP	NA
YSX802	-1.82608301264641	0.000045878845223277	groupB UP	NA
YSX803	0.995281807292567	0.0514301821115033	NoDiff	NA
YSX804	-0.0118617814307389	0.999578583721706	NoDiff	NA
YSX805	-0.599628394751609	0.340572192642064	NoDiff	NA
YSX806	-0.177947986602105	0.909499056711187	NoDiff	NA
YSX807	-0.425981341802302	0.580650711112141	NoDiff	NA
YSX808	0.996658776455071	0.0510093211749816	NoDiff	NA
YSX809	0.727660708501531	0.204699833201357	NoDiff	NA
YSX810	-1.72663059586351	0.00013222091040778	groupB UP	NA
YSX811	0.35339849564175	0.687881639341265	NoDiff	NA
YSX812	0.726813665899557	0.205456724472607	NoDiff	NA
YSX813	0.668260975976705	0.262419123393499	NoDiff	NA
YSX814	-2.42431730928421	0.0000000225651201712967	groupB UP	NA
YSX815	-0.235357425015276	0.847094559676713	NoDiff	NA
YSX816	1.97963332091796	0.00000796766359973553	groupA UP	NA
YSX817	0.796794538639531	0.149279467398342	NoDiff	NA
YSX818	-1.70927618064586	0.000158080448210553	groupB UP	NA
YSX819	-1.66366871188344	0.000250621039423115	groupB UP	NA
YSX820	0.49110955231555	0.485519197563288	NoDiff	NA
YSX821	-0.174055485572285	0.913239926211975	NoDiff	NA
YSX822	0.961290563877483	0.062768939244867	NoDiff	NA
YSX823	0.293826661677307	0.772105661584677	NoDiff	NA
YSX824	0.0809993635091707	0.980537203613578	NoDiff	NA
YSX825	0.183661842799281	0.903886879288273	NoDiff	NA
YSX826	0.16625503539133	0.920531326099351	NoDiff	NA
YSX827	-1.26959906621425	0.00799638034747054	groupB UP	NA
YSX828	2.34949332061946	0.0000000657899836973475	groupA UP	NA
YSX829	-1.41200540742533	0.00254717852639258	groupB UP	NA
YSX830	-0.0169614927822389	0.999138522364673	NoDiff	NA
YSX831	-0.544319352621665	0.411648184420341	NoDiff	NA
YSX832	1.80011233335541	0.0000608326395405995	groupA UP	NA
YSX833	1.01144017617923	0.046669344810666	groupA UP	NA
YSX834	-0.563716555906629	0.38597878056657	NoDiff	NA
YSX835	0.205420795375023	0.881250796290746	NoDiff	NA
YSX836	1.16546195019875	0.0170926315370557	groupA UP	NA
YSX837	2.2363228395069	0.000000311434737614627	groupA UP	NA
YSX838	0.302265076168852	0.760558222899307	NoDiff	NA
YSX839	-1.04250660223103	0.0385491281017648	groupB UP	NA
YSX840	-0.983542313495811	0.0551367928559568	NoDiff	NA
YSX841	2.00571858043419	0.0000058354895024874	groupA UP	NA
YSX842	-2.07057148385748	0.00000264324843435859	groupB UP	NA
YSX843	3.05574236888186	0.000000000000710481051408829	groupA UP	NA
YSX844	-0.2613505940873	0.814956211231957	NoDiff	NA
YSX845	-0.45439325911372	0.538731201757101	NoDiff	NA
YSX846	0.157560555463951	0.928328113409601	NoDiff	NA
YSX847	0.933388727865257	0.0735400262116386	NoDiff	NA
YSX848	0.302828275834352	0.759782157064061	NoDiff	NA
YSX849	-1.95615022247248	0.000010509399379054	groupB UP	NA
YSX850	0.353536709469366	0.687680320574749	NoDiff	NA
YSX851	0.450424513742423	0.544557967713622	NoDiff	NA
YSX852	0.659550870534498	0.271670441315473	NoDiff	NA
YSX853	-1.03142072760739	0.0412978011206436	groupB UP	NA
YSX854	-2.37102288136148	0.0000000485216172025429	groupB UP	NA
YSX855	-0.324576307824521	0.729351325731513	NoDiff	NA
YSX856	-0.94429875090974	0.0691626113572248	NoDiff	NA
YSX857	-0.765889998443101	0.172517072877945	NoDiff	NA
YSX858	-0.953779266719918	0.0655329414452424	NoDiff	NA
YSX859	-0.398004449854522	0.622167091631712	NoDiff	NA
YSX860	-0.311217062923606	0.748147726194648	NoDiff	NA
YSX861	0.796092713239834	0.149780244688436	NoDiff	NA
YSX862	0.986428343875779	0.0542056593184361	NoDiff	NA
YSX863	-0.794531662417426	0.150898545060711	NoDiff	NA
YSX864	-0.308817971515212	0.751489071792814	NoDiff	NA
YSX865	0.361444766025588	0.67613033992649	NoDiff	NA
YSX866	1.39879110483802	0.00284697184325438	groupA UP	NA
YSX867	-0.0560704196424014	0.990625954280145	NoDiff	NA
YSX868	-1.69887349155411	0.000175794293747785	groupB UP	NA
YSX869	0.231852545141301	0.851260238607261	NoDiff	NA
YSX870	-0.119090670970556	0.958402698177548	NoDiff	NA
YSX871	1.77249285346043	0.0000817549092019217	groupA UP	NA
YSX872	0.343422165443603	0.702357306597404	NoDiff	NA
YSX873	-0.623049782354728	0.312573261417237	NoDiff	NA
YSX874	-0.439522293828527	0.560618241478252	NoDiff	NA
YSX875	-0.505296789545481	0.465387503309626	NoDiff	NA
YSX876	0.186035137157474	0.901514173151939	NoDiff	NA
YSX877	0.176417797599477	0.910977670993262	NoDiff	NA
YSX878	0.915848206824781	0.0810447231486127	NoDiff	NA
YSX879	0.320176726180939	0.735575634616923	NoDiff	NA
YSX880	-0.36668729712132	0.668442509806982	NoDiff	NA
YSX881	-0.940611295179737	0.070617806006667	NoDiff	NA
YSX882	0.634702931419534	0.299145802938734	NoDiff	NA
YSX883	-0.0624884823283309	0.988370386259134	NoDiff	NA
YSX884	0.182837867691791	0.904704969638077	NoDiff	NA
YSX885	1.10364101842281	0.0260204554672792	groupA UP	NA
YSX886	1.75203561864876	0.00010146607102364	groupA UP	NA
YSX887	-0.953816460135553	0.0655190140817352	NoDiff	NA
YSX888	1.64408045682029	0.00030430928813562	groupA UP	NA
YSX889	-0.866733529450919	0.105349171624694	NoDiff	NA
YSX890	0.266352192194765	0.808537916720461	NoDiff	NA
YSX891	0.222370494855364	0.862314800069028	NoDiff	NA
YSX892	-0.276908509892329	0.794765857602386	NoDiff	NA
YSX893	1.39425304101804	0.00295715264924065	groupA UP	NA
YSX894	-0.658911999778006	0.272356836710999	NoDiff	NA
YSX895	0.660531280513291	0.270619175773002	NoDiff	NA
YSX896	-0.0132557001432984	0.999473747658015	NoDiff	NA
YSX897	-0.931480298730843	0.0743282841858956	NoDiff	NA
